content	x	y	w	h	
IT	987	430	65	83	
PAPA	1118	427	186	82	
WERE	1366	423	234	82	
ONLY	1661	418	205	82	
READY	1926	414	258	81	
-	2210	410	25	84	
CONOLUDID	2243	410	249	80	
.	2494	406	25	84	
179	3639	402	140	80	
Ad	2919	490	60	65	
lib	3008	491	56	65	
.	3066	492	19	64	
cause	680	738	146	56	
it	877	735	44	57	
made	962	732	158	57	
me	1143	729	97	59	
cry	1293	728	84	57	
,	1380	727	17	58	
And	1457	724	118	58	
that	1615	723	118	56	
she	1768	720	83	58	
and	1902	718	99	57	
ma	2057	715	97	58	
-	2170	714	17	58	
ma	2206	712	88	59	
-	2300	712	17	58	
then	2376	711	116	56	
she	2514	708	92	57	
stopp	2621	707	156	56	
'	2790	704	17	58	
d	2813	704	17	58	
,	2843	703	17	58	
be	2878	703	66	57	
-	2943	702	17	58	
cause	2964	701	154	56	
it	3137	698	43	58	
made	3202	696	159	57	
me	3373	694	97	58	
cr	3538	692	44	58	
see	723	793	81	61	
us	866	791	58	61	
at	995	788	70	62	
the	1137	787	98	61	
door	1282	784	127	61	
,	1412	782	18	62	
They	1471	781	127	61	
will	1623	778	108	61	
let	1784	776	72	61	
us	1930	774	58	61	
in	2080	771	36	62	
-	2155	770	18	62	
to	2210	769	46	62	
heay	2343	766	132	62	
-	2501	765	18	62	
en	2538	764	46	62	
when	2622	762	147	61	
they	2802	760	119	60	
see	2966	757	81	61	
us	3108	755	58	61	
at	3237	752	70	62	
the	3371	751	99	61	
door	3497	749	128	60	
.	3628	746	18	62	
.	3678	746	18	62	
3	750	1277	17	58	
.	774	1276	17	58	
There	836	1275	148	57	
I	1010	1273	17	58	
know	1048	1271	144	57	
I	1240	1269	17	58	
shall	1280	1268	130	56	
be	1429	1266	64	57	
happy	1517	1265	171	55	
,	1693	1262	17	58	
and	1729	1261	99	57	
will	1855	1258	109	58	
always	1984	1257	190	55	
want	2199	1253	144	57	
to	2365	1251	43	57	
stay	2440	1250	114	56	
;	2578	1247	17	58	
I	830	1332	18	62	
shall	875	1331	123	60	
love	1026	1328	109	61	
to	1161	1326	47	62	
hear	1232	1324	124	62	
the	1382	1323	90	61	
singing	1489	1321	194	59	
,	1693	1318	18	62	
I	1743	1317	18	62	
shall	1785	1316	124	60	
love	1939	1314	110	60	
the	2075	1312	90	61	
endless	2188	1310	192	59	
day	2407	1306	89	61	
;	2524	1304	18	62	
I	832	1388	17	58	
shall	864	1388	138	56	
love	1027	1385	112	58	
to	1161	1384	43	58	
look	1240	1383	111	58	
at	1374	1382	65	57	
Jesus	1458	1380	153	58	
,	1611	1379	17	58	
I	1658	1378	17	58	
shall	1698	1378	130	57	
love	1851	1376	119	57	
Him	1992	1375	91	57	
more	2120	1372	154	58	
and	2297	1371	92	57	
more	2411	1368	146	58	
,	2567	1368	17	58	
1	767	1451	19	64	
:	787	1450	19	64	
And	819	1449	111	64	
I	962	1447	19	64	
'	982	1447	19	64	
ll	1003	1447	36	64	
gather	1062	1446	181	61	
water	1258	1442	167	62	
-	1424	1440	19	64	
lilies	1451	1440	123	62	
for	1601	1437	73	63	
the	1695	1436	93	63	
angel	1803	1434	161	62	
at	1978	1431	60	64	
the	2059	1430	93	63	
door	2171	1427	127	63	
.	2301	1426	19	64	
:	2334	1425	19	64	
/	2360	1425	19	64	
4	1147	1551	18	62	
.	1178	1550	18	62	
There	1224	1549	150	60	
will	1396	1546	114	61	
be	1524	1543	70	63	
none	1612	1542	138	61	
but	1763	1540	108	61	
the	1888	1539	90	61	
holy	1996	1536	121	61	
-	2136	1535	18	62	
.	2167	1534	18	62	
I	2192	1534	18	62	
shall	2228	1533	133	60	
know	2384	1531	136	60	
no	2557	1527	70	62	
more	2638	1526	147	60	
of	2811	1524	59	61	
sin	2896	1522	63	62	
;	2986	1521	18	62	
Though	1235	1609	198	59	
I	1473	1605	18	62	
'	1492	1605	18	62	
ll	1518	1605	36	61	
see	1572	1604	81	61	
mama	1669	1601	183	61	
and	1857	1598	107	62	
Nellie	1987	1596	159	61	
,	2154	1594	18	62	
for	2196	1594	71	61	
I	2299	1592	18	62	
know	2336	1591	144	61	
he	2521	1588	58	62	
'	2588	1587	18	62	
ll	2608	1587	35	62	
let	2662	1586	72	61	
them	2763	1585	109	60	
in	2930	1582	35	62	
,	2979	1581	18	62	
But	1232	1669	100	57	
I	1362	1667	17	58	
'	1377	1667	17	58	
ll	1404	1666	34	58	
have	1457	1666	127	56	
to	1606	1663	54	58	
tell	1684	1662	95	57	
the	1804	1660	92	57	
angel	1914	1658	154	56	
,	2064	1656	17	58	
when	2103	1654	141	57	
I	2283	1652	17	58	
meet	2309	1651	148	57	
him	2477	1649	76	57	
at	2610	1647	53	58	
the	2689	1646	91	57	
door	2796	1644	129	56	
,	2926	1642	17	58	
1	1172	1726	18	62	
:	1191	1726	18	62	
That	1236	1725	128	60	
he	1379	1722	70	62	
must	1460	1721	147	60	
excuse	1633	1719	182	59	
my	1831	1715	104	62	
papa	1957	1714	127	60	
,	2085	1711	18	62	
'	2129	1711	18	62	
cause	2153	1710	141	60	
he	2318	1707	70	62	
couldn	2411	1706	175	60	
'	2596	1703	18	62	
t	2621	1703	18	62	
leave	2663	1702	135	60	
the	2827	1700	90	61	
store	2940	1698	138	60	
.	3081	1695	18	62	
:	3119	1695	18	62	
/	3137	1695	18	62	
5	1608	1813	21	72	
.	1637	1813	21	72	
Nellie	1681	1812	159	71	
says	1861	1810	121	72	
,	1981	1809	21	72	
that	2015	1809	120	70	
may	2153	1807	124	71	
be	2297	1805	67	71	
I	2389	1805	21	72	
shall	2434	1804	129	70	
very	2584	1802	113	71	
soon	2723	1800	120	72	
be	2873	1799	68	71	
called	2967	1797	143	71	
away	3144	1795	147	72	
;	3309	1794	21	72	
If	1687	1882	36	62	
papa	1758	1881	127	60	
were	1910	1877	130	62	
only	2067	1876	109	60	
ready	2214	1873	146	61	
,	2367	1871	18	62	
I	2411	1870	18	62	
should	2447	1870	170	59	
like	2658	1866	99	61	
to	2781	1864	46	62	
go	2854	1863	58	62	
to	2944	1862	47	61	
-	2997	1861	18	62	
day	3015	1859	99	62	
:	3135	1859	18	62	
But	1687	1938	109	58	
if	1812	1937	43	57	
I	1891	1936	17	58	
should	1930	1935	173	57	
go	2131	1933	66	57	
before	2218	1932	176	56	
him	2416	1929	83	58	
to	2547	1928	55	58	
that	2632	1927	119	57	
world	2764	1926	159	55	
of	2954	1923	55	58	
light	3041	1922	129	57	
and	3190	1921	100	57	
joy	3322	1919	84	58	
,	3407	1918	17	58	
1	1635	1998	21	69	
:	1656	1997	21	69	
Then	1703	1997	122	67	
I	1859	1994	21	69	
guess	1897	1994	152	66	
he	2072	1991	64	68	
'	2139	1990	21	69	
d	2160	1989	21	69	
want	2209	1987	144	69	
to	2368	1986	52	68	
come	2452	1985	154	67	
to	2613	1982	52	69	
Heaven	2696	1980	200	67	
to	2928	1977	52	68	
see	3005	1976	90	68	
his	3108	1974	79	68	
little	3211	1972	130	68	
boy	3364	1969	109	69	
.	3476	1968	21	69	
:	3511	1968	21	69	
(	3532	1967	21	69	
HOW	1025	2131	154	74	
BEAUTEOUS	1267	2126	451	67	
ARE	1772	2115	142	74	
THEIR	1991	2110	217	73	
FEET	2284	2103	196	74	
.	2484	2100	24	76	
Andantino	714	2215	236	49	
.	952	2211	16	53	
Geo	3378	2167	89	61	
,	3473	2165	18	62	
F	3510	2165	18	62	
.	3542	2164	18	62	
Roor	3573	2163	114	61	
.	3693	2162	18	62	
1	707	2434	16	54	
.	729	2433	16	54	
How	766	2432	117	53	
beauteous	919	2429	288	51	
are	1229	2425	78	53	
their	1336	2424	128	52	
feet	1497	2421	99	53	
,	1598	2419	16	54	
Who	755	2477	139	80	
stand	912	2475	150	79	
on	1101	2472	61	81	
Zion	1199	2471	176	78	
'	1382	2468	24	81	
s	1406	2467	24	81	
bill	1503	2466	95	80	
,	1595	2464	24	81	
Who	1714	2462	140	80	
bring	1872	2460	143	79	
sal	2047	2457	81	80	
-	2136	2456	24	81	
va	2167	2455	61	81	
-	2251	2454	24	81	
tion	2293	2453	107	80	
on	2429	2451	61	80	
their	2511	2450	139	79	
tongues	2670	2447	219	78	
,	2891	2444	24	81	
And	2927	2442	116	81	
words	3066	2440	169	79	
of	3249	2438	61	80	
peace	3323	2437	151	79	
re	3498	2434	47	80	
-	3547	2433	24	81	
real	3569	2433	114	79	
.	3686	2431	24	81	
2	704	2546	18	62	
.	736	2545	18	62	
How	777	2544	115	61	
charming	927	2542	261	58	
is	1216	2538	35	61	
their	1301	2536	134	60	
voice	1483	2533	138	60	
!	1637	2531	18	62	
'	1659	2530	18	62	
How	775	2593	117	80	
sweet	929	2591	157	79	
their	1113	2588	124	79	
tidings	1269	2586	187	78	
are	1511	2582	94	80	
!	1620	2580	24	81	
“	1735	2578	24	81	
Zi	1782	2577	61	81	
-	1850	2576	24	81	
on	1889	2576	61	80	
,	1956	2575	24	81	
be	2028	2573	61	81	
-	2104	2572	24	81	
hold	2151	2572	114	79	
thy	2290	2569	94	80	
Sav	2422	2567	93	80	
-	2530	2565	24	81	
ior	2564	2565	70	80	
King	2689	2562	130	80	
!	2842	2560	24	81	
He	2886	2559	75	81	
reigns	2982	2558	172	79	
and	3167	2555	105	80	
triumphs	3293	2553	263	77	
here	3577	2549	118	79	
!	3710	2546	24	81	
