content	x	y	w	h	
59	2596	720	81	87	
GO	1157	707	123	96	
DOWN	1326	707	249	95	
,	1588	706	28	96	
DEATH	1646	706	266	95	
able	439	850	116	91	
consistency	606	849	343	91	
in	987	848	51	92	
sound	1090	847	180	92	
and	1310	847	104	91	
thought	1452	846	251	92	
throughout	1745	845	348	91	
,	2084	844	26	92	
make	2126	844	185	92	
it	2349	843	35	92	
compar	2429	843	249	91	
able	438	950	112	98	
to	602	949	39	99	
any	689	949	115	99	
of	838	948	73	99	
the	933	948	99	99	
classic	1074	947	197	99	
death	1301	947	162	98	
-	1466	946	29	99	
songs	1502	946	163	99	
of	1695	945	75	99	
the	1795	945	86	99	
primitive	1921	945	269	98	
peoples	2230	944	232	98	
whose	2476	943	198	98	
music	424	1058	180	91	
has	646	1057	104	92	
come	788	1056	170	92	
down	981	1056	168	91	
to	1179	1055	51	92	
us	1265	1055	85	92	
.	1336	1055	26	92	
Many	532	1161	201	99	
years	771	1160	156	99	
after	963	1160	136	98	
I	1143	1159	29	99	
had	1200	1159	115	99	
taken	1361	1159	152	98	
down	1569	1158	154	99	
the	1761	1157	99	99	
melody	1879	1157	234	98	
from	2155	1156	115	99	
Uncle	2337	1155	182	99	
An	2561	1155	115	98	
drew	425	1266	130	98	
'	578	1265	29	99	
s	609	1265	29	99	
singing	661	1265	231	98	
,	891	1264	29	99	
I	952	1264	29	99	
tried	1003	1264	138	98	
to	1185	1263	57	99	
find	1281	1263	106	99	
out	1425	1262	113	99	
from	1560	1262	116	99	
the	1742	1261	85	99	
colored	1873	1261	217	98	
people	2132	1260	200	98	
of	2364	1259	73	99	
my	2447	1259	109	99	
vil	2576	1259	102	98	
lage	432	1374	129	91	
how	583	1373	118	92	
many	733	1373	181	91	
there	954	1372	152	91	
were	1128	1371	154	92	
who	1318	1371	131	91	
knew	1466	1370	151	92	
the	1673	1370	92	91	
chant	1791	1369	165	92	
or	1973	1369	67	91	
remembered	2070	1368	370	91	
having	2464	1367	212	91	
heard	421	1485	170	86	
it	643	1484	33	87	
sung	709	1484	144	86	
by	878	1483	80	87	
the	992	1483	96	87	
older	1111	1482	157	87	
generation	1301	1482	323	86	
;	1650	1481	25	87	
and	1705	1480	98	87	
invariably	1849	1480	299	86	
I	2196	1479	25	87	
was	2239	1479	124	86	
answered	2400	1478	267	86	
with	427	1589	128	86	
,	568	1588	25	87	
“	612	1588	25	87	
Lawd	650	1588	179	86	
,	832	1587	25	87	
chile	874	1587	148	87	
,	1025	1587	25	87	
da	1063	1587	80	86	
'	1140	1586	25	87	
s	1166	1586	25	87	
ainshun	1221	1586	230	86	
days	1490	1585	134	87	
.	1624	1585	25	87	
”	1641	1585	25	87	
One	1741	1584	124	87	
man	1876	1584	123	87	
only	2035	1583	131	87	
was	2187	1583	124	87	
able	2326	1582	121	87	
to	2469	1582	49	87	
give	2554	1582	126	86	
me	415	1693	110	86	
a	559	1692	25	87	
few	630	1692	75	87	
verses	768	1691	183	87	
of	984	1691	80	87	
the	1089	1690	86	87	
hymn	1217	1690	171	87	
,	1395	1689	25	87	
which	1439	1689	185	87	
were	1650	1689	159	86	
very	1833	1688	122	87	
close	1991	1687	149	87	
to	2170	1687	49	87	
the	2251	1687	98	86	
version	2370	1686	214	87	
of	2625	1685	64	87	
Uncle	427	1798	192	91	
Andrew	641	1797	229	91	
.	902	1796	26	92	
He	972	1796	118	92	
procured	1103	1795	269	92	
them	1405	1794	116	92	
from	1582	1794	120	92	
Ma	1741	1793	134	92	
Ellen	1882	1793	151	91	
Shedrick	2072	1792	258	91	
,	2344	1791	26	92	
a	2381	1791	26	92	
very	2435	1791	132	92	
old	2596	1791	79	91	
woman	431	1902	220	90	
who	678	1901	144	90	
was	845	1900	118	91	
known	989	1900	218	90	
as	1244	1899	67	91	
the	1344	1899	92	90	
“	1459	1898	26	91	
Death	1496	1898	183	91	
Angel	1714	1897	201	91	
.	1906	1897	26	91	
”	1924	1897	26	91	
She	2014	1896	106	91	
was	2142	1896	117	91	
always	2279	1896	199	90	
called	2511	1895	163	90	
upon	431	2006	149	95	
to	620	2005	53	96	
sing	707	2005	129	95	
at	872	2004	53	96	
the	948	2004	96	96	
deathbed	1072	2003	270	96	
of	1382	2002	71	96	
a	1471	2002	28	96	
sinner	1530	2002	204	95	
in	1759	2001	35	96	
order	1838	2001	164	96	
to	2026	2000	53	96	
make	2088	2000	192	96	
easy	2298	1999	121	96	
the	2443	1999	96	96	
pas	2565	1999	117	95	
sage	434	2117	133	86	
over	600	2116	136	87	
hell	769	2115	111	87	
-	887	2115	25	87	
fire	907	2115	105	87	
.	1011	2115	25	87	
Together	1116	2114	266	87	
with	1424	2113	115	87	
the	1591	2113	88	87	
verses	1712	2112	190	87	
sung	1929	2112	146	86	
by	2100	2111	80	87	
Uncle	2213	2111	183	86	
Andrew	2438	2110	216	86	
and	427	2221	111	86	
the	572	2220	86	87	
ones	691	2220	130	86	
procured	845	2219	288	86	
from	1170	2218	113	87	
the	1346	2218	87	86	
“	1458	2217	25	87	
Death	1502	2217	173	87	
Angel	1722	2216	191	87	
,	1916	2216	25	87	
”	1934	2216	25	87	
I	2004	2215	25	87	
was	2057	2215	111	87	
enabled	2207	2215	216	86	
to	2471	2214	49	87	
con	2556	2214	124	86	
struct	433	2322	179	94	
what	629	2321	148	95	
appears	798	2320	251	95	
to	1064	2320	53	94	
be	1133	2319	89	95	
a	1236	2319	27	95	
consecutive	1295	2319	359	94	
picture	1671	2318	222	94	
of	1913	2317	71	95	
a	1993	2316	27	95	
soul	2043	2316	135	95	
'	2167	2316	27	95	
s	2187	2316	27	95	
departing	2233	2316	297	94	
,	2536	2315	27	95	
told	2567	2315	107	94	
with	428	2434	130	86	
a	606	2433	25	87	
graphic	675	2433	230	86	
cruelty	954	2432	200	86	
reflecting	1203	2431	287	86	
a	1532	2430	25	87	
savage	1614	2430	203	86	
poetry	1868	2429	185	86	
bordering	2104	2428	313	86	
on	2477	2427	47	87	
the	2591	2427	102	86	
sublime	435	2540	250	84	
.	674	2539	24	85	
