content	x	y	w	h	
60	641	369	121	92	
,	767	370	27	92	
How	813	370	119	93	
Lovely	994	372	207	93	
is	1256	374	34	92	
Zion	1328	374	138	93	
.	1474	376	27	92	
”	1492	376	27	92	
love	387	720	80	62	
•	506	721	18	62	
ly	559	721	24	62	
is	683	722	36	62	
Zi	816	723	35	62	
•	884	724	18	62	
on	935	724	36	62	
,	978	725	18	62	
Joy	1125	733	57	50	
and	1279	734	63	50	
peace	1394	735	99	51	
sballdwell	1549	736	277	52	
er	1870	749	18	28	
in	1923	744	23	30	
Zi	799	1032	37	50	
-	872	1033	14	50	
on	922	1033	36	50	
,	964	1033	14	50	
thee	388	1406	69	51	
,	460	1406	14	51	
and	857	1416	60	42	
peace	1016	1417	97	43	
shall	1177	1418	78	43	
dwell	1335	1417	106	42	
thee	1732	1423	79	43	
,	1811	1426	13	41	
18	447	1943	30	2	
Joy	365	2017	52	45	
and	516	2016	59	46	
peace	623	2016	95	46	
shall	762	2016	79	45	
dwell	880	2016	104	46	
in	1078	2020	23	43	
thee	1185	2021	68	43	
,	1258	2022	11	42	
Joy	1444	2026	57	41	
and	1596	2019	69	53	
peace	1704	2020	97	53	
sball	1877	2021	89	54	
dwell	337	2623	104	54	
in	554	2629	21	51	
thee	682	2633	71	53	
,	759	2635	15	51	
Joy	969	2632	57	58	
and	1127	2631	58	58	
peace	1243	2631	102	57	
shall	1422	2630	84	58	
dwell	1560	2630	105	58	
in	1744	2630	21	58	
thee	1835	2630	74	57	
.	1912	2629	16	58	
