content	x	y	w	h	
16	311	346	43	55	
Evening	983	333	248	82	
Song	1295	330	145	83	
.	1443	328	25	84	
J	1723	494	15	53	
.	1745	494	15	53	
H	1777	493	15	53	
.	1810	493	15	53	
HALL	1840	493	111	52	
.	1956	492	15	53	
Not	425	577	81	50	
too	525	576	59	50	
fast	613	575	90	50	
.	704	574	14	51	
1	417	762	12	44	
.	431	762	12	44	
Sav	464	761	62	45	
-	548	761	12	44	
iour	576	761	72	45	
breathe	662	761	141	44	
an	806	761	40	44	
evening	907	760	173	44	
bless	1103	760	88	44	
-	1209	760	12	44	
ing	1246	760	50	44	
,	1299	760	12	44	
2	415	810	12	44	
.	433	810	12	44	
Tho	461	809	63	45	
'	532	810	12	44	
the	580	809	56	44	
night	673	809	98	44	
be	808	809	40	44	
dark	889	808	74	45	
and	994	808	63	44	
drear	1100	809	93	43	
'	1198	808	12	44	
-	1220	807	12	44	
y	1265	808	12	44	
,	1288	808	12	44	
Ere	1392	757	61	42	
re	1532	756	31	42	
-	1568	755	12	43	
pose	1577	755	83	43	
our	1677	754	62	43	
spir	1752	754	64	42	
-	1832	753	12	43	
its	1865	753	37	42	
seal	1924	752	72	43	
;	1999	751	12	43	
Dark	1380	805	87	43	
-	1484	804	12	44	
ness	1513	804	72	43	
can	1604	803	57	44	
-	1668	802	12	44	
not	1679	802	63	44	
hide	1747	802	76	43	
from	1835	801	69	43	
thee	1933	800	72	43	
;	2015	799	12	44	
p	1975	867	11	40	
.	1996	866	11	40	
Sin	440	1327	48	48	
Thou	430	1377	84	42	
and	547	1327	61	47	
want	627	1326	93	47	
we	723	1325	61	48	
come	809	1324	93	48	
con	920	1323	55	48	
-	994	1322	13	48	
fess	1025	1322	61	48	
-	1107	1321	13	48	
ing	1159	1321	47	48	
;	1215	1320	13	48	
art	571	1376	55	43	
He	641	1376	64	42	
who	707	1375	80	43	
nev	818	1375	61	43	
-	895	1374	12	43	
er	930	1374	31	43	
wea	1021	1373	67	44	
-	1115	1373	12	43	
ry	1165	1373	40	43	
,	1203	1373	12	43	
Thou	1297	1320	87	47	
canst	1420	1319	99	47	
save	1527	1318	82	47	
and	1638	1317	62	47	
thou	1738	1316	80	47	
canst	1843	1315	91	47	
heal	1940	1314	82	47	
.	2023	1313	13	48	
Watch	1277	1372	115	43	
-	1415	1372	12	43	
est	1444	1371	50	43	
where	1505	1371	111	43	
thy	1647	1371	61	42	
peo	1750	1370	55	42	
-	1833	1369	12	43	
ple	1862	1370	50	42	
be	1946	1369	48	43	
.	1995	1368	12	43	
Tho	433	1931	67	46	
'	503	1930	13	47	
de	562	1929	43	47	
-	618	1929	13	47	
struc	648	1929	92	46	
-	743	1928	13	47	
tion	752	1928	69	46	
walk	858	1927	79	46	
a	988	1926	13	47	
-	1017	1925	13	47	
round	1040	1925	103	46	
Should	409	1979	121	46	
swift	550	1978	96	46	
death	659	1977	91	46	
this	771	1976	65	46	
night	857	1975	99	46	
o	974	1974	13	47	
'	988	1974	13	47	
er	1008	1973	26	47	
-	1041	1973	13	47	
take	1054	1973	80	46	
us	1201	1924	43	46	
,	1242	1923	13	47	
us	1196	1972	43	46	
,	1238	1971	13	47	
Tho	1336	1926	63	44	
'	1406	1926	12	44	
the	1474	1925	57	44	
ar	1579	1924	40	44	
-	1622	1924	12	44	
rows	1635	1924	98	43	
past	1746	1923	72	43	
us	1863	1922	40	43	
fly	1944	1921	38	44	
,	1987	1921	12	44	
And	1327	1971	80	46	
command	1462	1969	177	46	
us	1671	1967	43	47	
'	1737	1967	13	47	
to	1760	1967	34	46	
the	1853	1966	53	46	
tomb	1928	1965	93	47	
,	2025	1964	13	47	
An	448	2552	51	40	
-	522	2552	12	40	
gel	548	2551	53	39	
guards	615	2550	124	39	
from	747	2548	69	39	
thee	841	2547	78	39	
surround	935	2545	166	39	
us	1158	2542	45	40	
;	1207	2542	12	40	
May	431	2598	80	45	
the	568	2595	59	46	
morn	637	2595	97	45	
in	762	2594	27	45	
heav	820	2593	85	45	
'	907	2591	14	46	
n	921	2591	14	46	
a	964	2591	14	46	
-	992	2591	14	46	
wake	1018	2590	99	45	
us	1154	2588	43	46	
,	1199	2588	14	46	
We	1307	2541	75	38	
Clad	1299	2587	80	45	
are	1435	2539	58	39	
safe	1514	2538	71	38	
,	1588	2536	12	40	
if	1643	2536	22	40	
thou	1690	2535	77	39	
art	1853	2533	52	39	
nigh	1946	2531	76	39	
,	2031	2530	12	40	
in	1444	2584	26	46	
bright	1487	2584	117	45	
e	1640	2583	14	46	
-	1683	2581	14	46	
ter	1712	2581	47	46	
•	1791	2580	14	46	
nal	1844	2580	60	45	
bloom	1938	2578	99	45	
.	2054	2577	14	46	
