content	x	y	w	h	
No	739	419	122	111	
.	850	420	33	110	
174	925	421	126	111	
.	1060	422	33	110	
Ghrist	1609	435	262	106	
Redeenis	1912	438	387	108	
.	2300	442	31	104	
James	895	530	166	64	
Rowe	1073	532	166	64	
.	1235	534	18	62	
JAMES	1522	550	116	43	
FRANKLIN	1656	553	174	43	
,	1844	556	12	41	
THORSBY	1875	556	172	44	
,	2047	560	12	41	
ALA	2079	560	66	42	
.	2145	561	12	41	
,	2157	561	12	41	
OWNER	2191	562	135	43	
.	2335	564	12	41	
1915	2365	565	52	42	
.	2428	566	12	41	
James	2654	558	147	45	
Franklin	2825	560	211	45	
.	3054	563	12	43	
1	799	892	25	86	
.	833	893	25	86	
O	893	893	25	86	
sing	947	894	113	87	
a	1075	895	25	86	
-	1109	896	26	86	
loud	1129	896	111	87	
with	1259	897	116	87	
heart	1392	899	147	87	
and	1556	900	99	87	
voice	1690	902	127	87	
,	1827	903	25	86	
Christ	1877	904	164	87	
re	2062	906	49	86	
-	2113	906	25	86	
deems	2137	907	183	87	
,	2312	909	25	86	
yes	2348	909	86	87	
,	2425	910	25	86	
re	2470	910	47	87	
-	2519	911	26	86	
deems	2544	911	183	88	
;	2719	913	25	86	
Come	2760	914	170	88	
cap	2933	915	99	87	
-	3039	917	25	86	
tive	3059	917	99	87	
2	804	979	23	76	
.	835	980	23	76	
Re	877	980	70	77	
-	950	981	24	76	
peat	969	981	130	77	
the	1116	983	87	76	
mu	1203	984	100	76	
-	1307	985	23	76	
sic	1331	985	67	77	
of	1438	986	57	77	
His	1531	987	90	77	
name	1659	989	162	77	
,	1819	990	23	76	
Christ	1852	991	166	77	
re	2034	993	58	76	
-	2090	993	23	76	
deems	2108	993	186	78	
,	2283	995	23	76	
yes	2312	996	89	76	
,	2399	997	23	76	
redeems	2421	997	247	79	
;	2654	999	23	76	
Make	2689	1000	160	77	
known	2868	1002	179	77	
His	3076	1004	88	77	
3	801	1070	21	73	
.	831	1071	21	73	
His	864	1071	94	73	
pre	976	1071	83	74	
-	1065	1072	21	73	
cious	1085	1072	146	74	
blood	1239	1073	143	74	
a	1410	1075	22	73	
-	1441	1075	21	73	
vails	1467	1075	115	74	
for	1607	1076	84	74	
all	1709	1077	75	74	
,	1786	1078	21	73	
Christ	1849	1078	165	74	
re	2026	1080	55	73	
-	2080	1080	21	73	
deems	2107	1079	174	75	
,	2270	1081	21	73	
yes	2312	1082	85	73	
,	2396	1082	21	73	
redeems	2430	1082	232	75	
;	2659	1084	21	73	
He	2745	1084	93	74	
an	2922	1086	54	74	
-	2990	1086	21	73	
swers	3009	1086	158	75	
souls	798	1706	130	67	
,	936	1708	20	65	
be	976	1708	72	66	
glad	1072	1709	104	66	
,	1185	1710	19	65	
re	1236	1711	49	65	
-	1290	1712	19	65	
joice	1318	1712	117	66	
,	1441	1713	19	65	
Christ	1486	1714	165	66	
re	1674	1716	48	65	
-	1728	1716	20	65	
deems	1750	1717	189	67	
,	1925	1718	19	65	
yes	1972	1719	94	66	
re	2087	1720	48	66	
-	2140	1721	19	65	
deems	2162	1721	179	67	
;	2336	1723	19	65	
From	2402	1724	127	66	
Him	2585	1726	83	65	
the	2728	1727	83	66	
blind	2842	1728	132	67	
re	3002	1730	74	66	
ev	800	1787	55	73	
-	926	1789	21	72	
er	1016	1790	41	72	
-	1066	1790	21	72	
last	1112	1791	102	73	
-	1213	1792	21	72	
ing	1246	1792	74	73	
fame	1346	1793	141	73	
,	1485	1795	21	72	
Christ	1509	1795	168	74	
re	1688	1797	55	72	
-	1750	1798	21	72	
deems	1777	1798	183	74	
,	1948	1800	21	72	
yes	1997	1800	84	73	
re	2103	1801	40	73	
-	2153	1802	21	72	
deems	2170	1802	184	74	
;	2351	1804	21	72	
He	2407	1805	94	72	
saves	2533	1806	150	73	
and	2732	1808	93	73	
lifts	2855	1810	97	72	
the	2988	1811	94	73	
ev	793	1862	64	87	
-	925	1864	25	86	
’	969	1864	25	86	
ry	996	1864	48	87	
earn	1126	1866	108	87	
-	1245	1867	26	86	
est	1274	1867	73	87	
call	1377	1869	100	86	
,	1470	1870	25	86	
Christ	1520	1870	165	88	
re	1706	1872	48	86	
-	1756	1873	25	86	
deems	1780	1873	187	88	
,	1955	1875	25	86	
yes	1996	1875	87	87	
re	2104	1876	48	87	
-	2154	1877	25	86	
deems	2178	1877	183	88	
;	2353	1879	25	86	
He	2409	1880	88	86	
breaks	2515	1881	186	88	
the	2728	1883	85	87	
chains	2840	1884	160	88	
of	3027	1886	63	87	
ceive	792	2534	136	79	
their	953	2536	129	79	
sight	1109	2538	136	79	
;	1240	2539	23	78	
He	1288	2540	86	78	
floods	1402	2542	154	78	
the	1580	2544	89	77	
world	1680	2545	145	78	
with	1863	2547	117	78	
love	2004	2548	110	78	
and	2141	2550	91	78	
light	2282	2551	122	78	
And	2429	2553	112	78	
con	2576	2555	79	77	
-	2661	2556	23	77	
quers	2690	2556	145	78	
all	2865	2558	67	77	
the	2974	2559	89	78	
fall	792	2621	87	69	
-	923	2623	20	68	
en	992	2623	50	69	
race	1094	2625	115	69	
,	1214	2626	20	68	
By	1284	2627	77	68	
mer	1376	2628	118	69	
-	1513	2629	20	68	
cy	1540	2629	51	69	
sweet	1617	2630	155	71	
and	1796	2632	89	70	
match	1903	2633	174	71	
-	2090	2635	20	69	
less	2118	2636	87	69	
grace	2217	2637	154	70	
,	2374	2638	21	69	
And	2409	2639	118	70	
fits	2594	2641	80	69	
us	2718	2642	63	70	
for	2847	2644	70	69	
our	2984	2645	89	70	
doubt	787	2705	160	73	
and	996	2706	93	73	
sin	1138	2708	63	72	
,	1210	2708	21	72	
And	1269	2708	114	73	
helps	1403	2710	149	72	
the	1571	2711	84	72	
soul	1678	2712	114	72	
the	1815	2712	82	73	
crown	1924	2714	161	72	
to	2115	2715	41	72	
win	2189	2715	85	73	
;	2290	2717	21	72	
Oh	2397	2717	66	72	
,	2474	2718	21	72	
let	2563	2718	63	73	
His	2687	2719	94	73	
Ho	2823	2720	95	73	
-	2937	2721	21	72	
ly	2989	2721	42	72	
REFRAIN	2183	3068	238	65	
hosts	779	3364	148	86	
of	970	3366	65	85	
night	1078	3367	137	86	
,	1214	3369	25	84	
Christ	1264	3369	165	86	
.	1500	3372	25	84	
.	1586	3373	26	84	
re	1684	3374	47	84	
-	1760	3375	25	84	
deems	1827	3376	187	86	
.	2002	3377	25	84	
toivent	2156	3379	301	87	
He	2654	3385	80	84	
giv	2753	3386	75	84	
-	2841	3387	26	84	
eth	2870	3387	73	84	
peace	2982	3388	143	85	
dwell	778	3452	150	80	
-	925	3454	23	78	
ing	950	3454	78	79	
place	1057	3455	144	79	
;	1207	3457	23	78	
duob	2024	3482	120	79	
*	2387	3486	23	78	
*	2410	3486	23	78	
0902	2463	3486	120	79	
.	2613	3488	23	78	
90bne	2640	3488	273	81	
god	2961	3492	101	79	
Spir	782	3545	106	58	
-	920	3546	16	58	
it	968	3545	33	58	
in	1098	3546	34	58	
;	1152	3546	16	58	
Christ	1260	3546	146	59	
re	1417	3546	43	58	
-	1467	3547	16	58	
deems	1487	3547	148	58	
,	1633	3547	16	58	
yes	1678	3547	76	58	
Christ	1772	3547	140	58	
re	1946	3548	42	58	
-	1995	3548	16	58	
deems	2017	3548	146	58	
.	2161	3548	16	58	
Christ	1239	3896	146	52	
,	1384	3898	15	50	
yes	1417	3898	80	51	
,	1492	3899	15	50	
Christ	1528	3899	139	52	
re	1686	3901	37	50	
-	1749	3902	15	50	
doems	1785	3902	154	51	
.	1949	3904	15	50	
He	2206	3908	72	44	
giv	2341	3911	62	44	
•	2437	3914	12	42	
eth	2481	3916	62	42	
peace	2589	3918	119	45	
.	2736	3922	12	42	
•	2783	3923	12	42	
•	2834	3924	12	42	
And	1328	4203	103	144	
per	1464	4203	83	144	
-	1529	4203	42	144	
fect	1566	4204	113	144	
joy	1697	4203	84	145	
Which	2285	4205	182	144	
noth	2508	4205	134	144	
-	2623	4205	42	144	
ing	2660	4206	84	143	
ev	2806	4206	55	144	
-	2886	4206	42	144	
er	2967	4206	55	144	
And	813	4579	90	63	
per	956	4580	71	64	
-	1046	4581	18	63	
fect	1085	4582	80	63	
joy	1212	4583	63	63	
.	1325	4584	18	63	
.	1392	4585	18	63	
Which	1817	4586	146	53	
noth	1987	4588	92	52	
-	2096	4590	15	51	
ing	2116	4590	66	51	
ev	2244	4591	37	51	
